"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Ally McBeal",1997,"Pilot",1,1,1,7.5,448,"tt0510330","tt0118254"
"Ally McBeal",1997,"Compromising Positions",1,2,2,7.2,329,"tt0510285","tt0118254"
"Ally McBeal",1997,"The Kiss",1,3,3,7.3,313,"tt0510353","tt0118254"
"Ally McBeal",1997,"The Affair",1,4,4,7.2,296,"tt0510345","tt0118254"
"Ally McBeal",1997,"One Hundred Tears Away",1,5,5,7.3,291,"tt0510326","tt0118254"
"Ally McBeal",1997,"The Promise",1,6,6,7.4,277,"tt0510361","tt0118254"
"Ally McBeal",1997,"The Attitude",1,7,7,7.3,268,"tt0510346","tt0118254"
"Ally McBeal",1997,"Drawing the Lines",1,8,8,7.2,271,"tt0510288","tt0118254"
"Ally McBeal",1997,"The Dirty Joke",1,9,9,7.2,264,"tt0510348","tt0118254"
"Ally McBeal",1997,"Boy to the World",1,10,10,7.8,321,"tt0510277","tt0118254"
"Ally McBeal",1997,"Silver Bells",1,11,11,7.3,253,"tt0510343","tt0118254"
"Ally McBeal",1997,"Cro-Magnon",1,12,12,7.4,268,"tt0510286","tt0118254"
"Ally McBeal",1997,"The Blame Game",1,13,13,7.1,236,"tt0510347","tt0118254"
"Ally McBeal",1997,"Body Language",1,14,14,7.1,241,"tt0510275","tt0118254"
"Ally McBeal",1997,"Once in a Lifetime",1,15,15,7.3,238,"tt0510324","tt0118254"
"Ally McBeal",1997,"Forbidden Fruits",1,16,16,7.4,229,"tt0510292","tt0118254"
"Ally McBeal",1997,"Theme of Life",1,17,17,7.5,234,"tt0510365","tt0118254"
"Ally McBeal",1997,"The Playing Field",1,18,18,7.1,228,"tt0510359","tt0118254"
"Ally McBeal",1997,"Happy Birthday Baby",1,19,19,7.2,231,"tt0510295","tt0118254"
"Ally McBeal",1997,"The Inmates",1,20,20,7.2,231,"tt0510352","tt0118254"
"Ally McBeal",1997,"Being There",1,21,21,7.2,231,"tt0510272","tt0118254"
"Ally McBeal",1997,"Alone Again",1,22,22,7.2,222,"tt0510269","tt0118254"
"Ally McBeal",1997,"These Are the Days",1,23,23,7.4,217,"tt0510366","tt0118254"
"Ally McBeal",1997,"The Real World",2,1,24,7.3,223,"tt0510363","tt0118254"
"Ally McBeal",1997,"They Eat Horses Don't They?",2,2,25,7.4,209,"tt0510367","tt0118254"
"Ally McBeal",1997,"Fools Night Out",2,3,26,7.5,215,"tt0510291","tt0118254"
"Ally McBeal",1997,"It's My Party",2,4,27,7.6,214,"tt0510309","tt0118254"
"Ally McBeal",1997,"Story of Love",2,5,28,7,208,"tt0510344","tt0118254"
"Ally McBeal",1997,"Worlds Without Love",2,6,29,7.2,191,"tt0510377","tt0118254"
"Ally McBeal",1997,"Happy Trails",2,7,30,7.4,227,"tt0510296","tt0118254"
"Ally McBeal",1997,"Just Looking",2,8,31,7.2,190,"tt0510312","tt0118254"
"Ally McBeal",1997,"You Never Can Tell",2,9,32,7.1,181,"tt0510378","tt0118254"
"Ally McBeal",1997,"Making Spirits Bright",2,10,33,7.3,196,"tt0510320","tt0118254"
"Ally McBeal",1997,"In Dreams",2,11,34,6.9,196,"tt0510306","tt0118254"
"Ally McBeal",1997,"Love Unlimited",2,12,35,7.3,206,"tt0510317","tt0118254"
