"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"In Living Color",1990,"Pilot",1,1,1,7.4,121,"tt0888207","tt0098830"
"In Living Color",1990,"The Wrath of Farrakhan",1,2,2,7.5,111,"tt0610391","tt0098830"
"In Living Color",1990,"Lean on Me Beautiful",1,3,3,6.8,82,"tt1039276","tt0098830"
"In Living Color",1990,"Transitions",1,4,4,7.3,88,"tt1022739","tt0098830"
"In Living Color",1990,"A Date with Grace Jones",1,5,5,7.2,79,"tt1039270","tt0098830"
"In Living Color",1990,"Jheri's Kids",1,6,6,7.2,77,"tt1021542","tt0098830"
"In Living Color",1990,"Don King: The Early Years",1,7,7,7.1,80,"tt1022728","tt0098830"
"In Living Color",1990,"Endangered Species",1,8,8,6.8,77,"tt1022729","tt0098830"
"In Living Color",1990,"Introducing... Homey D. Clown",1,9,9,7.7,84,"tt1022733","tt0098830"
"In Living Color",1990,"Vera DeMilo",1,10,10,7.5,77,"tt1022740","tt0098830"
"In Living Color",1990,"Anton and the People's Court",1,11,11,7.2,74,"tt1075211","tt0098830"
"In Living Color",1990,"Conspiracy",1,12,12,7,74,"tt1022727","tt0098830"
"In Living Color",1990,"Homey D. Clown Returns",1,13,13,7,75,"tt1022731","tt0098830"
"In Living Color",1990,"Bigger Brother",2,1,14,7,77,"tt0610392","tt0098830"
"In Living Color",1990,"Anton at the Recruiter",2,2,15,7,74,"tt1007391","tt0098830"
"In Living Color",1990,"Spike's Joint",2,3,16,6.9,70,"tt1007394","tt0098830"
"In Living Color",1990,"Hour of Power",2,4,17,6.9,72,"tt0610402","tt0098830"
"In Living Color",1990,"Miss Black Person USA",2,5,18,6.8,67,"tt1007395","tt0098830"
"In Living Color",1990,"The Black Man's Guide to Understanding the Black Woman",2,6,19,5.9,70,"tt0610403","tt0098830"
"In Living Color",1990,"Funky Finger Productions",2,7,20,7.1,61,"tt1007396","tt0098830"
"In Living Color",1990,"Laquita Meets Billy Dee",2,8,21,6.9,68,"tt0610404","tt0098830"
"In Living Color",1990,"Men on Vacation",2,9,22,6.8,68,"tt0610405","tt0098830"
"In Living Color",1990,"Anton's Thanksgiving",2,10,23,6.9,64,"tt0610393","tt0098830"
"In Living Color",1990,"Justice Legions of America",2,11,24,6.8,68,"tt0610394","tt0098830"
"In Living Color",1990,"Veracosa",2,12,25,6.9,62,"tt1022741","tt0098830"
"In Living Color",1990,"Johnny Abdul",2,13,26,6.7,59,"tt1028234","tt0098830"
"In Living Color",1990,"Introducing... Fire Marshal Bill",2,14,27,7.5,69,"tt0610395","tt0098830"
"In Living Color",1990,"My Dark Conscience",2,15,28,6.8,59,"tt1007389","tt0098830"
"In Living Color",1990,"Anton in the Burbs",2,16,29,6.8,60,"tt0610396","tt0098830"
"In Living Color",1990,"PCN's Win Lose or Draw",2,17,30,6.6,56,"tt1007390","tt0098830"
"In Living Color",1990,"Lil Magic's School Play",2,18,31,6.7,62,"tt0610397","tt0098830"
"In Living Color",1990,"Hour of Power: Tag Team Evangelists",2,19,32,6.9,59,"tt0610398","tt0098830"
"In Living Color",1990,"Super Fly",2,20,33,7,59,"tt1007392","tt0098830"
"In Living Color",1990,"The Best of in Living Color 2",2,21,34,6.8,52,"tt1247530","tt0098830"
"In Living Color",1990,"Arsenio Hall of Justice",2,22,35,6.9,63,"tt0610399","tt0098830"
"In Living Color",1990,"Compilations",2,23,36,6.8,60,"tt0610400","tt0098830"
"In Living Color",1990,"Episode #2.24",2,24,37,6.7,56,"tt0610401","tt0098830"
"In Living Color",1990,"Homey the Sellout: Part 1",2,25,38,7.1,57,"tt1039275","tt0098830"
"In Living Color",1990,"Dickie Peterson: Cherub of Justice",2,26,39,7,56,"tt1039272","tt0098830"
"In Living Color",1990,"Homey the Sellout: Part 2",3,1,40,7.3,59,"tt0610406","tt0098830"
"In Living Color",1990,"Men on Televison Part 2: What Happened to Blaine?",3,2,41,7,58,"tt1039277","tt0098830"
"In Living Color",1990,"Clarence Thomas's First Day",3,3,42,7,59,"tt1039271","tt0098830"
"In Living Color",1990,"Green Eggs and the Guvment Cheese",3,4,43,6.7,57,"tt1039273","tt0098830"
"In Living Color",1990,"The Adventures of Handi-Boy",3,5,44,6.8,59,"tt0610415","tt0098830"
"In Living Color",1990,"Home Alone Again",3,6,45,7.1,61,"tt1039274","tt0098830"
"In Living Color",1990,"The Jackson Bunch",3,7,46,7.5,71,"tt0610416","tt0098830"
"In Living Color",1990,"Late Night with Mike Tyson",3,8,47,7.2,56,"tt0610417","tt0098830"
"In Living Color",1990,"Krishna Cop",3,9,48,6.9,57,"tt0610418","tt0098830"
"In Living Color",1990,"My Left Foot of Fury",3,10,49,6.9,58,"tt1039278","tt0098830"
"In Living Color",1990,"Anton and the Reporter",3,11,50,7.4,57,"tt0760799","tt0098830"
"In Living Color",1990,"Sidekick in Nam",3,12,51,7,52,"tt1108300","tt0098830"
"In Living Color",1990,"Santa Fire Marshal Bill",3,13,52,7.5,56,"tt1108301","tt0098830"
"In Living Color",1990,"Michael Jackson: Little Timmy's Not My Lover",3,14,53,7.2,57,"tt0610407","tt0098830"
"In Living Color",1990,"Grim Reaper",3,15,54,6.9,54,"tt0813068","tt0098830"
"In Living Color",1990,"Live Super Bowl Show",3,16,55,7.4,56,"tt0610408","tt0098830"
"In Living Color",1990,"George Bush Meets Tommy Wu",3,17,56,6.7,54,"tt1108302","tt0098830"
