"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"American Experience",1987,"The Great San Francisco Earthquake",1,1,1,7.9,90,"tt0778179","tt0094416"
"American Experience",1987,"Radio Bikini",1,2,2,7.5,680,"tt0093817","tt0094416"
"American Experience",1987,"Indians Outlaws and Angie Debo",1,3,3,7.4,24,"tt0778177","tt0094416"
"American Experience",1987,"Eric Sevareid's Not So Wild a Dream",1,4,4,6.2,15,"tt0778176","tt0094416"
"American Experience",1987,"The Life and Times of Rosie the Riveter",1,5,5,7.1,20,"tt1182762","tt0094416"
"American Experience",1987,"Do You Mean There Are Still Real Cowboys?",1,6,6,6.4,23,"tt0772314","tt0094416"
"American Experience",1987,"Kennedy vs. Wallace: A Crisis Up Close",1,7,7,7,16,"tt0772315","tt0094416"
"American Experience",1987,"Geronimo and the Apache Resistance",1,8,8,6.6,40,"tt0771638","tt0094416"
"American Experience",1987,"Let Us Now Praise Famous Men: Revisited",1,9,9,6.3,15,"tt0770842","tt0094416"
"American Experience",1987,"That Rhythm Those Blues",1,10,10,7.3,27,"tt0096255","tt0094416"
"American Experience",1987,"The Radio Priest",1,11,11,7.4,23,"tt0770462","tt0094416"
"American Experience",1987,"Hearts and Hands",1,12,12,6.4,13,"tt0770461","tt0094416"
"American Experience",1987,"Views of a Vanishing Frontier",1,13,13,6.9,11,"tt0769833","tt0094416"
"American Experience",1987,"Eudora Welty: One Writer's Beginnings",1,14,14,5.9,12,"tt0770460","tt0094416"
"American Experience",1987,"The World That Moses Built",1,15,15,6.8,17,"tt0511747","tt0094416"
"American Experience",1987,"Sins of Our Mothers: The Story of Emeline",1,16,16,7.3,30,"tt0769831","tt0094416"
"American Experience",1987,"The Great Air Race of 1924",2,1,17,6.6,23,"tt0778178","tt0094416"
"American Experience",1987,"Demon Rum",2,2,18,7.4,26,"tt0778175","tt0094416"
"American Experience",1987,"A Family Gathering",2,3,19,7,29,"tt0095130","tt0094416"
"American Experience",1987,"The Great War: 1918",2,4,20,7.2,32,"tt0778180","tt0094416"
"American Experience",1987,"Forever Baseball",2,5,21,5,13,"tt1414771","tt0094416"
"American Experience",1987,"Mr. Sears' Catalogue",2,6,22,7.2,28,"tt1276491","tt0094416"
"American Experience",1987,"Yosemite: The Fate of Heaven",2,7,23,6,14,"tt1406233","tt0094416"
"American Experience",1987,"Adam Clayton Powell",2,8,24,7.2,18,"tt1406189","tt0094416"
"American Experience",1987,"Journey to America",2,9,25,6.4,13,"tt1406204","tt0094416"
"American Experience",1987,"Ballad of a Mountain Man: The Story of Bascom Lamar Lunsford",2,10,26,5.7,12,"tt1406190","tt0094416"
"American Experience",1987,"Ida B. Wells: A Passion for Justice",2,11,27,6.8,24,"tt1182701","tt0094416"
"American Experience",1987,"Forbidden City USA",2,13,28,6.3,11,"tt1406194","tt0094416"
"American Experience",1987,"Battle for Wilderness",2,14,29,6.2,9,"tt1182761","tt0094416"
"American Experience",1987,"Roots of Resistance: The Story of the Underground Railroad",2,15,30,6.9,25,"tt0821058","tt0094416"
"American Experience",1987,"Lindbergh",3,1,31,5.6,29,"tt0332686","tt0094416"
"American Experience",1987,"Nixon: Part I",3,2,32,7.9,97,"tt1406215","tt0094416"
"American Experience",1987,"Richard Nixon: Part II",3,3,33,7.7,96,"tt0849819","tt0094416"
"American Experience",1987,"Nixon: Part III",3,4,34,7.9,78,"tt1406216","tt0094416"
"American Experience",1987,"God Bless America and Poland Too",3,5,35,5.7,11,"tt1406200","tt0094416"
"American Experience",1987,"Insanity on Trial",3,6,36,5.9,19,"tt0511746","tt0094416"
"American Experience",1987,"The Satellite Sky",3,7,37,8,25,"tt0146261","tt0094416"
"American Experience",1987,"The Crash of 1929",3,8,38,7.4,106,"tt0857465","tt0094416"
"American Experience",1987,"The Iron Road",3,9,39,7.5,15,"tt0763859","tt0094416"
"American Experience",1987,"Wildcatter: A Story of Texas Oil",3,11,40,4.2,10,"tt1406232","tt0094416"
"American Experience",1987,"After the Crash",3,12,41,6.4,14,"tt1409850","tt0094416"
"American Experience",1987,"Los Mineros",3,13,42,7.2,10,"tt1406208","tt0094416"
"American Experience",1987,"Coney Island",3,14,43,8,143,"tt0256700","tt0094416"
"American Experience",1987,"LBJ: Part 1 - Beautiful Texas",4,1,44,8.1,123,"tt0270196","tt0094416"
"American Experience",1987,"LBJ: Part 2 - My Fellow Americans",4,2,45,8,115,"tt0760195","tt0094416"
"American Experience",1987,"The Massachusetts 54th Colored Infantry",4,3,46,7,33,"tt0511745","tt0094416"
"American Experience",1987,"Scandalous Mayor",4,4,47,5,11,"tt1406221","tt0094416"
"American Experience",1987,"The Johnstown Flood",4,5,48,6.9,132,"tt0363722","tt0094416"
"American Experience",1987,"Pearl Harbor: Surprise and Remembrance",4,6,49,6.8,17,"tt0220693","tt0094416"
"American Experience",1987,"G-Men: The Rise of J. Edgar Hoover",4,7,50,6.5,24,"tt1406197","tt0094416"
"American Experience",1987,"Duke Ellington: Reminiscing in Tempo",4,8,51,8,30,"tt0104152","tt0094416"
"American Experience",1987,"The Quiz Show Scandal",4,9,52,7.1,29,"tt0763860","tt0094416"
"American Experience",1987,"Love in the Cold War",4,10,53,6.4,9,"tt1406209","tt0094416"
"American Experience",1987,"Wild by Law",4,11,54,6.8,11,"tt1406231","tt0094416"
"American Experience",1987,"Barnum's Big Top",4,12,55,5.8,11,"tt1181632","tt0094416"
"American Experience",1987,"In the White Man's Image",4,13,56,7.2,25,"tt0371740","tt0094416"
"American Experience",1987,"The Kennedys (Part 1): the Father 1900-61",5,1,57,7.8,53,"tt0853310","tt0094416"
"American Experience",1987,"The Kennedys: Part 2 - The Sons 1961-80",5,2,58,7.9,50,"tt1409145","tt0094416"
"American Experience",1987,"The Donner Party",5,3,59,8.2,475,"tt0104124","tt0094416"
"American Experience",1987,"Liberators: Fighting on Two Fronts in World War II",5,4,60,6.5,11,"tt1406207","tt0094416"
"American Experience",1987,"George Washington: The Man Who Wouldn't Be King",5,5,61,6.7,53,"tt0243922","tt0094416"
"American Experience",1987,"Last Stand at Little Big Horn",5,6,62,7.1,35,"tt1406206","tt0094416"
"American Experience",1987,"If You Knew Sousa",5,7,63,6.7,14,"tt0972997","tt0094416"
"American Experience",1987,"Simple Justice",5,8,64,7.4,119,"tt0108139","tt0094416"
"American Experience",1987,"Knute Rockne and His Fighting Irish",5,9,65,7.9,12,"tt1406205","tt0094416"
"American Experience",1987,"Sit Down and Fight",5,10,66,6.1,14,"tt1406222","tt0094416"
"American Experience",1987,"Rachel Carson's Silent Spring",5,11,67,7.4,23,"tt1406218","tt0094416"
"American Experience",1987,"Goin' Back to T-Town",5,12,68,7.6,62,"tt1406201","tt0094416"
"American Experience",1987,"Amelia Earhart: The Price of Courage",6,1,69,7,59,"tt1027235","tt0094416"
"American Experience",1987,"The Hunt for Pancho Villa",6,2,70,6.7,20,"tt0882144","tt0094416"
"American Experience",1987,"Ike (Part I)",6,3,71,7.5,38,"tt0849817","tt0094416"
"American Experience",1987,"Ike: Part II",6,4,72,7.3,30,"tt1406202","tt0094416"
"American Experience",1987,"The Hurricane of '38",6,5,73,7.7,34,"tt0853309","tt0094416"
"American Experience",1987,"Ishi: The Last Yahi Indian",6,6,74,7.4,18,"tt1406203","tt0094416"
"American Experience",1987,"Malcolm X: Make It Plain",6,7,75,7.6,151,"tt0107493","tt0094416"
"American Experience",1987,"America and the Holocaust: Deceit and Indifference",6,8,76,7.5,74,"tt0195518","tt0094416"
"American Experience",1987,"D-Day Remembered",6,9,77,8.1,84,"tt0109519","tt0094416"
"American Experience",1987,"FDR: Part I",7,1,78,8.5,153,"tt0285080","tt0094416"
"American Experience",1987,"FDR: Part II",7,2,79,8.2,82,"tt1406193","tt0094416"
"American Experience",1987,"Telegrams from the Dead",7,3,80,6.6,16,"tt0511744","tt0094416"
"American Experience",1987,"Midnight Ramble",7,4,81,6.4,43,"tt0235587","tt0094416"
"American Experience",1987,"The Battle of the Bulge: World War II's Deadliest Battle",7,5,82,8.1,105,"tt0191814","tt0094416"
"American Experience",1987,"One Woman One Vote",7,6,83,7.3,37,"tt0890143","tt0094416"
"American Experience",1987,"The Way West: Part I",7,7,84,6.9,26,"tt1406223","tt0094416"
"American Experience",1987,"The Way West: Part II",7,8,85,7.4,21,"tt1406224","tt0094416"
"American Experience",1987,"Murder of the Century",8,1,86,7.1,46,"tt0221420","tt0094416"
"American Experience",1987,"Edison's Miracle of Light",8,2,87,6.8,16,"tt0760518","tt0094416"
"American Experience",1987,"Chicago 1968",8,3,88,6.6,18,"tt1406191","tt0094416"
"American Experience",1987,"The Orphan Trains",8,4,89,7.8,57,"tt0199914","tt0094416"
"American Experience",1987,"Freedom on My Mind",8,5,90,6.2,16,"tt1406195","tt0094416"
"American Experience",1987,"Daley: The Last Boss",8,6,91,6.7,14,"tt0821056","tt0094416"
"American Experience",1987,"The Battle Over Citizen Kane",8,7,92,7.7,1462,"tt0115634","tt0094416"
"American Experience",1987,"The Wright Stuff",8,8,93,7.7,31,"tt0394114","tt0094416"
"American Experience",1987,"Spy in the Sky",8,9,94,7.2,23,"tt0394113","tt0094416"
"American Experience",1987,"T.R.: The Story of Theodore Roosevelt (Part I)",9,1,95,8.5,120,"tt0160946","tt0094416"
"American Experience",1987,"T.R.: The Story of Theodore Roosevelt (Part II)",9,2,96,8.3,66,"tt1288683","tt0094416"
"American Experience",1987,"The Richest Man in the World: Andrew Carnegie",9,3,97,6.8,18,"tt0821059","tt0094416"
"American Experience",1987,"Hawaii's Last Queen",9,4,98,7.3,40,"tt0325531","tt0094416"
"American Experience",1987,"The Telephone",9,5,99,7.1,18,"tt0760521","tt0094416"
