"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Night Court",1984,"All You Need Is Love",1,1,1,7.5,360,"tt0660578","tt0086770"
"Night Court",1984,"Santa Goes Downtown",1,2,2,7.6,365,"tt0660711","tt0086770"
"Night Court",1984,"The Former Harry Stone",1,3,3,7.4,272,"tt0660727","tt0086770"
"Night Court",1984,"Welcome Back Momma",1,4,4,7.3,250,"tt0660754","tt0086770"
"Night Court",1984,"The Eye of the Beholder",1,5,5,7.1,228,"tt0660726","tt0086770"
"Night Court",1984,"Death Threat",1,6,6,7,217,"tt0660624","tt0086770"
"Night Court",1984,"Once in Love with Harry",1,7,7,7.2,209,"tt0660690","tt0086770"
"Night Court",1984,"Quadrangle of Love",1,8,8,7.2,213,"tt0660705","tt0086770"
"Night Court",1984,"Wonder Drugs",1,9,9,7.2,215,"tt0660762","tt0086770"
"Night Court",1984,"Some Like It Hot",1,10,10,7.5,216,"tt0660714","tt0086770"
"Night Court",1984,"Harry and the Rock Star",1,11,11,7.3,230,"tt0660643","tt0086770"
"Night Court",1984,"Bull's Baby",1,12,12,7.5,217,"tt0660597","tt0086770"
"Night Court",1984,"Hi Honey I'm Home",1,13,13,7.2,213,"tt0660655","tt0086770"
"Night Court",1984,"The Nun",2,1,14,7.3,263,"tt0660740","tt0086770"
"Night Court",1984,"Daddy for the Defense",2,2,15,7.5,199,"tt0660600","tt0086770"
"Night Court",1984,"Billie and the Cat",2,3,16,7.1,202,"tt0660590","tt0086770"
"Night Court",1984,"Pick a Number",2,4,17,7.3,186,"tt0660699","tt0086770"
"Night Court",1984,"The Computer Kid",2,5,18,6.6,194,"tt0660724","tt0086770"
"Night Court",1984,"Bull Gets a Kid",2,6,19,7.4,225,"tt0660596","tt0086770"
"Night Court",1984,"Harry on Trial",2,7,20,7.9,200,"tt0660645","tt0086770"
"Night Court",1984,"Harry and the Madam",2,8,21,7.2,191,"tt0660642","tt0086770"
"Night Court",1984,"Inside Harry Stone",2,9,22,7.4,186,"tt0660662","tt0086770"
"Night Court",1984,"The Blizzard",2,10,23,7.5,189,"tt0660722","tt0086770"
"Night Court",1984,"Take My Wife Please",2,11,24,7.2,184,"tt0660717","tt0086770"
"Night Court",1984,"The Birthday Visitor",2,12,25,7.2,175,"tt0660721","tt0086770"
"Night Court",1984,"Dan's Parents",2,13,26,8,224,"tt0660617","tt0086770"
"Night Court",1984,"Nuts About Harry",2,14,27,7.5,206,"tt0660689","tt0086770"
"Night Court",1984,"An Old Flame",2,15,28,7,170,"tt0660581","tt0086770"
"Night Court",1984,"The Gypsy",2,16,29,7.1,167,"tt0660730","tt0086770"
"Night Court",1984,"Battling Bailiff",2,17,30,7,177,"tt0660588","tt0086770"
"Night Court",1984,"Billie's Valentine",2,18,31,6.8,166,"tt0660591","tt0086770"
"Night Court",1984,"Married Alive",2,19,32,7.6,173,"tt0660677","tt0086770"
"Night Court",1984,"Mac and Quon Le: Together Again",2,20,33,7.2,159,"tt0660673","tt0086770"
"Night Court",1984,"World War III",2,21,34,7.3,170,"tt0660763","tt0086770"
"Night Court",1984,"Walk Don't Wheel",2,22,35,6.9,176,"tt0660751","tt0086770"
"Night Court",1984,"Hello Goodbye",3,1,36,8,204,"tt0660648","tt0086770"
"Night Court",1984,"The Hostage",3,2,37,7.3,168,"tt0660731","tt0086770"
"Night Court",1984,"Dad's First Date",3,3,38,7.2,163,"tt0660612","tt0086770"
"Night Court",1984,"Mac and Quon Le: No Reservations",3,4,39,7.3,164,"tt0660672","tt0086770"
"Night Court",1984,"Halloween Too",3,5,40,7.4,193,"tt0660640","tt0086770"
"Night Court",1984,"Best of Friends",3,6,41,7.3,209,"tt0660589","tt0086770"
"Night Court",1984,"Dan's Boss",3,7,42,7.7,191,"tt0660613","tt0086770"
"Night Court",1984,"Up on the Roof",3,8,43,7.2,174,"tt0660749","tt0086770"
"Night Court",1984,"Wheels of Justice: Part 1",3,9,44,7.9,177,"tt0660755","tt0086770"
"Night Court",1984,"Wheels of Justice: Part 2",3,10,45,7.8,164,"tt0660756","tt0086770"
"Night Court",1984,"Walk Away Renee",3,11,46,7.3,164,"tt0660750","tt0086770"
"Night Court",1984,"Dan's Escort",3,12,47,7.2,160,"tt0660614","tt0086770"
"Night Court",1984,"The Night Off",3,13,48,7.3,163,"tt0660739","tt0086770"
"Night Court",1984,"Harry and Leon",3,14,49,7.3,160,"tt0660641","tt0086770"
"Night Court",1984,"The Apartment",3,15,50,7.6,160,"tt0660720","tt0086770"
"Night Court",1984,"Leon We Hardly Knew Ye",3,16,51,7.5,166,"tt0660667","tt0086770"
"Night Court",1984,"The Mugger",3,17,52,7.2,152,"tt0660735","tt0086770"
"Night Court",1984,"Could This Be Magic?",3,18,53,6.9,146,"tt0660609","tt0086770"
"Night Court",1984,"Monkey Business",3,19,54,7.1,154,"tt0660680","tt0086770"
"Night Court",1984,"The Retirement",3,20,55,7.4,146,"tt0660631","tt0086770"
"Night Court",1984,"Hurricane: Part 1",3,21,56,7.6,176,"tt0660657","tt0086770"
"Night Court",1984,"Hurricane: Part 2",3,22,57,7.9,179,"tt0660658","tt0086770"
"Night Court",1984,"The Next Voice You Hear...",4,1,58,8,175,"tt0660737","tt0086770"
"Night Court",1984,"Giving Thanks",4,2,59,7.8,174,"tt0660637","tt0086770"
"Night Court",1984,"Author Author",4,3,60,7.2,153,"tt0660586","tt0086770"
"Night Court",1984,"Halloween II: The Return of Leon",4,4,61,6.9,142,"tt0660639","tt0086770"
"Night Court",1984,"Dan's Operation: Part 1",4,5,62,7.4,153,"tt0660615","tt0086770"
